id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2883200083,2/2/2015,424950,2,1.5,1000,1188,3,0,0,3,8,1000,0,2005,0,98115,47.6823,-122.327,2300,3500
2697100140,1/5/2015,423000,4,2.25,2200,9351,1,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660
2085200261,2/18/2015,422500,3,2,1960,6450,1,0,0,4,7,1000,960,1977,0,98038,47.3972,-122.029,1660,20720
3971700903,1/22/2015,422250,3,1.75,1650,7145,2,0,0,5,8,1300,350,1977,0,98155,47.7733,-122.324,1760,7206
7940700260,1/15/2015,422120,3,2.5,1630,4534,2,0,0,3,8,1630,0,1987,0,98034,47.7148,-122.205,1380,4779
4024100951,1/5/2015,420000,7,3,2940,8624,1,0,0,3,8,1690,1250,1977,0,98155,47.7555,-122.307,1850,8031
7338400945,2/24/2015,420000,3,1.5,2080,5000,1,0,0,3,7,1300,780,1963,0,98118,47.5322,-122.29,1860,5000
2787700060,1/15/2015,420000,3,2.5,1810,7210,1,0,0,5,7,1210,600,1968,0,98059,47.5067,-122.163,1770,7210
3824100364,1/20/2015,420000,3,2.25,2520,26943,1,0,0,3,7,1760,760,1977,0,98028,47.7728,-122.25,2300,10004
5652600427,2/24/2015,420000,4,2,1700,6375,1,0,0,4,7,850,850,1950,0,98115,47.6973,-122.295,1470,8360
8731950080,2/19/2015,420000,4,2.25,2930,9840,1,0,0,4,8,1560,1370,1977,0,98023,47.3103,-122.382,2800,8374
8142000080,2/12/2015,420000,4,1.5,1690,9391,1,0,0,3,7,1290,400,1960,0,98155,47.7438,-122.329,1780,9390
3438503223,2/23/2015,420000,5,3,2150,6117,1,0,0,3,7,1370,780,2003,0,98106,47.538,-122.356,1990,6064
8820900299,2/4/2015,419950,3,3,2150,3962,1.5,0,0,3,7,1540,610,1949,0,98125,47.7183,-122.285,1730,4609
2473500110,1/12/2015,419950,3,1.75,1770,16909,1,0,0,5,8,1770,0,1977,0,98058,47.4458,-122.134,1960,9100
1774000170,1/5/2015,419950,4,1.75,1870,16549,1,0,0,3,8,1870,0,1969,0,98072,47.7482,-122.083,1870,10804
2207100635,2/4/2015,419900,3,1.5,1450,7000,1,0,0,3,7,1450,0,1955,0,98007,47.5983,-122.15,1490,7245
7570050070,2/5/2015,419900,5,3.5,2880,5000,2,0,0,3,8,2260,620,2012,0,98038,47.3455,-122.023,2590,4800
2591840050,2/11/2015,419625,4,2.5,2680,11590,2,0,0,4,9,2680,0,1988,0,98058,47.4395,-122.163,2580,8225
6116500341,1/12/2015,419000,4,1.5,2150,23568,1,0,0,4,7,2150,0,1950,0,98166,47.4522,-122.355,2150,10125
5126300510,1/8/2015,419000,3,2.5,2170,4517,2,0,0,3,8,2170,0,2002,0,98059,47.4819,-122.14,2610,4770
1427300120,1/21/2015,419000,3,2.25,1760,16418,1,0,0,3,7,1190,570,1990,0,98053,47.6525,-121.985,2260,20747
9232900165,1/23/2015,418500,2,1,790,5800,1,0,0,3,6,790,0,1943,0,98117,47.6973,-122.36,1460,5800
3521069142,2/24/2015,418200,3,2.5,2260,74297,2,0,0,3,9,2260,0,1992,0,98022,47.2704,-122.013,3110,98000
8665900331,1/30/2015,418000,3,1.75,1670,12075,1,0,0,3,7,1370,300,1958,0,98155,47.7681,-122.307,1800,12123
126039323,2/24/2015,417500,5,1.75,,10911,1,0,0,4,7,1360,700,1954,0,98177,47.7767,-122.365,2060,9688
7550800915,2/19/2015,417200,2,1,1000,4000,1,0,0,3,6,1000,0,1910,0,98107,47.6742,-122.396,1490,5000
9550202870,2/9/2015,417000,2,1.75,1090,4590,1,0,0,4,7,790,300,1915,0,98105,47.6677,-122.324,1390,4080
6804600240,2/11/2015,417000,3,1.75,1920,9512,1,0,0,3,8,1440,480,1980,0,98011,47.7606,-122.167,1820,9512
7228501580,1/16/2015,415000,3,1,1560,4500,1.5,0,0,3,7,1560,0,1903,0,98122,47.6118,-122.306,1660,4500
6625910100,2/3/2015,415000,3,2.25,2180,11100,1,0,0,5,8,1700,480,1979,0,98056,47.5162,-122.176,2350,11397
1226059112,2/20/2015,415000,3,1,,73616,1,0,0,3,7,1360,0,1971,0,98072,47.7528,-122.119,2040,50965
4112100101,2/19/2015,415000,6,2,2500,5200,1,0,0,3,8,1250,1250,1966,0,98118,47.5517,-122.268,1800,5200
1222069133,2/24/2015,415000,4,2.5,2210,213008,1,0,0,4,7,1210,1000,1975,0,98038,47.4039,-121.98,2270,52707
5132000140,1/20/2015,415000,6,1,1370,5080,1.5,0,0,3,6,1120,250,1931,0,98106,47.5238,-122.35,1020,5080
5088500210,1/12/2015,415000,4,2.75,2390,9968,1,0,0,4,9,1390,1000,1989,0,98038,47.3706,-122.056,2560,12385
3876313260,2/18/2015,415000,3,1.75,1790,15142,1,0,0,3,7,1360,430,1976,0,98072,47.7362,-122.172,1910,7500
5468750040,1/26/2015,415000,4,4,2740,8250,2,0,0,4,9,2740,0,1990,0,98042,47.3735,-122.156,2290,8250
291310610,2/27/2015,415000,3,2.25,1445,1512,2,0,0,3,7,1300,145,2004,0,98027,47.5341,-122.069,1445,1082
8024200625,2/5/2015,414500,3,1,1050,6002,1,0,0,3,7,840,210,1941,0,98115,47.6988,-122.316,1180,6003
1775800740,2/6/2015,414250,4,1.75,1640,13566,1,0,0,4,7,1120,520,1977,0,98072,47.7423,-122.099,1470,13530
2421059009,2/20/2015,413000,3,1.75,2280,139392,1,0,0,3,8,2280,0,1977,0,98092,47.291,-122.118,2280,117176
7203101260,2/11/2015,411753,3,2.5,1710,3795,2,0,0,3,7,1710,0,2009,0,98053,47.6968,-122.024,1600,3821
7199360320,2/13/2015,411500,3,1,1110,7208,1,0,0,3,7,1110,0,1980,0,98052,47.6979,-122.124,1440,7210
7010701016,2/9/2015,411000,1,1,,5000,1.5,0,0,3,7,1080,0,1948,0,98199,47.6603,-122.394,1620,4000
5409800140,2/17/2015,410500,4,2.5,3362,8601,2,0,0,3,8,3362,0,2004,0,98003,47.2592,-122.304,2770,8601
7852180260,1/29/2015,410000,3,2.5,2350,4456,2,0,0,3,7,2350,0,2004,0,98065,47.5314,-121.854,2350,4456
1112700130,1/23/2015,410000,3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,0,98034,47.7296,-122.232,1460,7560
1402200440,2/12/2015,410000,5,2.75,,16410,1.5,0,0,4,8,2910,0,1967,0,98058,47.44,-122.145,1980,18000
1250201130,2/6/2015,410000,4,2,1510,3240,1,0,0,5,7,870,640,1901,0,98144,47.5972,-122.296,1420,5160
3992700775,1/21/2015,410000,4,2,1490,13736,1,0,0,4,6,1490,0,1942,0,98125,47.712,-122.281,2040,7200
4025300210,2/17/2015,410000,2,1,1560,10125,1,0,0,4,7,1130,430,1954,0,98155,47.7488,-122.304,1680,10125
621069218,2/19/2015,410000,5,2.5,2670,184140,1,0,0,3,8,1410,1260,1980,0,98042,47.3429,-122.097,1860,35719
3175200220,1/13/2015,410000,3,2.5,2150,4332,2,0,0,3,8,2150,0,2013,0,98019,47.7373,-121.969,2140,4332
7129302806,2/3/2015,408000,3,1,,8000,1,0,4,3,7,1420,0,1950,0,98118,47.5169,-122.255,1780,8295
4123840470,2/24/2015,408000,3,2.5,2620,8403,2,0,0,3,8,2620,0,1991,0,98038,47.3675,-122.042,2190,7842
722069057,1/2/2015,408000,3,1.75,1600,313672,1,0,0,4,7,1600,0,1960,0,98058,47.4129,-122.08,1780,90860
8910500471,2/17/2015,407000,3,1,1140,7785,1,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,10620
42000127,2/24/2015,406500,3,1.5,1970,10080,1,0,0,3,7,1970,0,1966,0,98168,47.4703,-122.276,2240,10080
1472800160,2/18/2015,406250,4,3.25,2550,11524,2,0,0,3,8,2550,0,1990,0,98019,47.7324,-121.963,2370,14001
9222400510,1/7/2015,406000,2,1,880,3000,1,0,0,3,6,880,0,1924,0,98115,47.6749,-122.323,890,3000
6647200060,2/9/2015,405000,3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320
5706201930,2/17/2015,405000,3,1.5,1330,12500,1,0,0,3,7,1330,0,1966,0,98027,47.5263,-122.051,2310,12500
7201800090,1/6/2015,405000,3,1,1250,7280,1,0,0,3,7,1250,0,1975,0,98052,47.6986,-122.129,1690,7280
1112700150,1/27/2015,405000,3,1.75,1260,7373,1,0,0,4,7,1260,0,1979,0,98034,47.7296,-122.233,1360,7373
3630080030,2/24/2015,405000,3,2.5,1440,2163,2,0,0,3,7,1440,0,2005,0,98029,47.554,-121.998,1440,2207
5592900015,1/16/2015,404600,3,1,1570,7727,1,0,2,4,8,1270,300,1958,0,98056,47.4821,-122.192,2440,7727
8641500252,2/27/2015,403000,3,2.5,1502,1400,3,0,0,3,7,1502,0,2005,0,98115,47.6951,-122.305,1377,1466
2193300620,2/17/2015,403000,3,2.25,1840,13020,1,0,0,3,8,1390,450,1980,0,98052,47.6923,-122.095,2210,13020
8044200200,2/26/2015,401000,2,1.5,1260,2625,2,0,0,4,7,1260,0,1983,0,98052,47.6747,-122.151,1260,2625
1226039129,2/9/2015,400000,4,2,,8250,1,0,0,3,8,1320,240,1964,0,98177,47.7565,-122.358,1870,8258
9358001566,2/13/2015,400000,2,2.5,1410,1281,2,0,0,3,8,1090,320,2008,0,98126,47.5659,-122.37,1410,2550
7625702615,1/14/2015,400000,2,1,,4560,1,0,0,3,5,610,0,1918,0,98136,47.5498,-122.383,930,1392
3026059014,1/12/2015,400000,3,1.5,1950,4473,1,0,0,4,6,1530,420,1914,0,98034,47.7094,-122.228,2670,14256
3578401770,2/26/2015,400000,3,1,,9704,1,0,0,3,8,1140,270,1983,0,98074,47.6203,-122.036,1910,13639
3222049120,1/23/2015,400000,4,3,2320,13068,2,0,2,3,8,2320,0,1998,0,98198,47.3497,-122.317,2220,25265
7853361210,2/18/2015,400000,3,2,,5027,1.5,0,0,3,7,1650,0,2009,0,98065,47.515,-121.874,2430,6000
312000295,1/22/2015,400000,2,1,920,5120,1,0,0,5,7,920,0,1952,0,98136,47.5569,-122.394,1190,5120
263000327,2/27/2015,400000,3,2.5,1460,1319,3,0,0,3,8,1460,0,2002,0,98103,47.698,-122.349,1430,1530
2651100050,2/17/2015,400000,3,1,1180,7537,1,0,0,3,7,1180,0,1969,0,98034,47.7233,-122.221,1220,7425
2558610070,2/17/2015,400000,4,2.25,1970,8941,2,0,0,3,7,1970,0,1973,0,98034,47.7223,-122.172,1880,7793
1402200140,1/5/2015,400000,6,2.5,3060,17112,1,0,0,4,8,1530,1530,1967,0,98058,47.4379,-122.146,2690,16038
1407300012,1/28/2015,400000,2,2,1050,1173,2,0,0,3,8,720,330,2004,0,98122,47.6181,-122.302,1340,1317
7518507685,2/23/2015,400000,3,1,1100,5100,2,0,0,4,7,1100,0,1900,0,98117,47.679,-122.386,1540,5100
7007700030,1/5/2015,400000,3,1,1050,6000,1,0,0,3,7,1050,0,1952,0,98116,47.5709,-122.401,1720,6000
5100403636,2/23/2015,400000,2,1,700,8120,1,0,0,3,7,700,0,1927,0,98115,47.6962,-122.321,1130,5599
6600060120,2/23/2015,400000,4,2.5,2310,5813,2,0,0,3,8,2310,0,2014,0,98146,47.5107,-122.362,1830,7200
291310100,1/16/2015,400000,3,2.5,1600,2388,2,0,0,3,8,1600,0,2004,0,98027,47.5345,-122.069,1410,1287
3211230260,2/4/2015,399950,4,2,2420,31465,1,0,0,3,9,2420,0,1984,0,98092,47.3131,-122.115,2560,32186
1773101340,2/2/2015,399950,4,2.75,1920,4400,1,0,0,4,6,960,960,1906,0,98106,47.5532,-122.365,1040,4400
3204800520,2/25/2015,399500,3,1.75,1410,7700,1,0,0,4,7,1410,0,1967,0,98056,47.5375,-122.176,1560,7700
5381000477,1/28/2015,399500,4,2.5,2560,7492,2,0,0,3,8,2560,0,2014,0,98188,47.4467,-122.287,1260,11541
1072000260,2/23/2015,399000,3,1.75,1780,11440,1,0,0,3,8,1350,430,1977,0,98059,47.474,-122.139,2180,11440
2700200040,2/23/2015,399000,4,2.5,2480,4334,2,0,0,3,8,2480,0,2012,0,98038,47.3826,-122.036,2480,5632
8011100005,1/27/2015,398500,4,2.5,2250,6064,2,0,0,3,8,2250,0,2005,0,98056,47.4956,-122.174,1520,7840
5096300140,2/17/2015,398500,3,2.5,1630,1971,2,0,0,3,8,1630,0,1996,0,98177,47.7753,-122.375,1630,3451
2781260370,1/28/2015,398000,4,2.5,2820,5510,2,0,0,3,9,2820,0,2005,0,98038,47.3477,-122.024,2820,5510
1455100116,2/2/2015,397500,3,1.25,1510,13737,1,0,3,4,6,810,700,1961,0,98125,47.7289,-122.283,2560,10202
3226049080,2/24/2015,397000,2,1,1030,12350,1.5,0,0,3,7,1030,0,1942,0,98115,47.6984,-122.324,1790,6900
3424069215,2/17/2015,396480,3,1,1000,10800,1,0,0,3,7,1000,0,1959,0,98027,47.52,-122.03,1140,16846
1775800800,2/24/2015,396000,3,1,,12616,1,0,0,3,7,1500,0,1967,0,98072,47.7415,-122.101,1820,13950
6150700264,2/24/2015,396000,3,1,,6160,1,0,0,4,7,1390,0,1949,0,98133,47.7289,-122.338,1230,6160
1588600177,2/25/2015,396000,4,1,1040,4420,1.5,0,0,3,6,1040,0,1944,0,98117,47.6945,-122.368,1310,4920
6600220080,2/4/2015,395000,3,1.5,1280,15028,1,0,0,3,7,1280,0,1982,0,98074,47.6304,-122.035,1470,13698
7518502960,2/27/2015,395000,2,1,980,5100,1,0,0,4,6,980,0,1907,0,98117,47.6824,-122.38,1190,5100
126059018,1/8/2015,395000,4,2.25,1780,10748,2,0,0,4,8,1780,0,1964,0,98072,47.762,-122.11,2070,37680
2781230230,2/4/2015,395000,4,3,2750,7965,2,0,0,3,9,2750,0,2012,0,98038,47.3479,-122.028,2750,6000
217500015,2/24/2015,394999,3,1.5,1730,7800,1,0,0,3,7,1330,400,1958,0,98133,47.7365,-122.337,1780,8309
7625703357,2/27/2015,394950,2,2.25,1300,2104,2,0,0,3,8,1010,290,2011,0,98136,47.5477,-122.388,1430,1850
5100400241,2/2/2015,394950,2,1,1131,1304,3,0,0,3,7,1131,0,2011,0,98115,47.6912,-122.313,1131,1992
3579800485,2/18/2015,394900,3,1,,13370,1,0,0,3,7,1430,0,1962,0,98034,47.7317,-122.241,1670,10075
952007069,1/21/2015,393500,3,1.75,1230,1441,2,0,0,3,8,1010,220,2004,0,98116,47.5626,-122.382,1170,1942
7788000100,2/6/2015,393000,4,1.75,1790,11801,1,0,0,4,8,1790,0,1974,0,98056,47.5172,-122.17,2000,12988
6743700015,1/28/2015,392800,3,2,1080,11856,1,0,0,5,7,1080,0,1986,0,98033,47.6955,-122.175,1220,9247
3845101100,1/21/2015,392440,4,2.5,2547,4800,2,0,0,3,9,2547,0,2014,0,98092,47.2592,-122.194,2598,4800
2660500365,1/6/2015,392000,3,1,1230,9600,1,0,0,3,7,1230,0,1952,0,98118,47.5553,-122.288,1510,6600
1402600110,2/26/2015,392000,4,2.25,2360,7733,2,0,0,3,8,2360,0,1983,0,98058,47.4403,-122.137,2160,7733
7334400070,2/23/2015,392000,3,1.5,1500,11975,1,0,0,4,7,1500,0,1970,0,98045,47.4658,-121.758,1510,13875
2325400170,2/11/2015,391000,4,2.25,2190,3850,2,0,0,3,7,2190,0,2006,0,98059,47.4861,-122.161,2190,3980
1328330350,2/13/2015,390000,3,1.75,1320,7725,1,0,0,3,8,1320,0,1978,0,98058,47.4425,-122.133,2020,7210
1023059313,2/5/2015,390000,3,2.5,1910,4755,2,0,0,3,8,1910,0,1997,0,98059,47.4956,-122.162,2460,6099
2391601380,2/23/2015,390000,3,2.25,1650,6250,1.5,0,0,3,7,1650,0,1910,0,98116,47.5639,-122.4,2060,6250
2323069022,1/15/2015,390000,2,1,1800,119790,1,0,0,4,7,1200,600,1947,1977,98027,47.4617,-122.012,2320,79208
2205500575,2/9/2015,390000,3,1,1200,10800,1,0,0,4,7,1200,0,1955,0,98006,47.5771,-122.144,1370,9950
2731600045,1/7/2015,390000,4,2,2290,9200,1.5,0,0,3,7,2290,0,1920,0,98166,47.4678,-122.363,2140,9200
1930301540,2/23/2015,390000,1,1,710,4000,1,0,0,4,6,610,100,1928,0,98103,47.6562,-122.354,1440,4500
5100400251,1/6/2015,390000,2,1,962,1992,2,0,0,3,7,962,0,2012,0,98115,47.6911,-122.313,1130,1992
2140950160,2/22/2015,390000,4,2.5,2610,7227,2,0,0,3,9,2610,0,2011,0,98010,47.314,-122.023,2630,7421
3578400710,2/6/2015,390000,3,2,1010,14183,1,0,0,3,8,1010,0,1982,0,98074,47.6232,-122.043,1750,11700
7203140220,1/16/2015,389700,3,2.5,1720,3581,2,0,0,3,7,1720,0,2011,0,98053,47.6861,-122.013,1720,3600
3294700421,2/25/2015,389000,3,1.5,2030,10075,1,0,0,5,7,1080,950,1961,0,98055,47.4713,-122.197,2210,10075
8682291510,1/26/2015,389000,2,2,1200,7131,1,0,0,3,8,1200,0,2006,0,98053,47.7199,-122.022,1670,4601
9830200230,1/20/2015,389000,2,1.75,1160,4848,2,0,1,4,7,1160,0,1949,0,98118,47.542,-122.265,1990,7440
7625702437,1/15/2015,389000,3,2.5,1350,874,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
2781260070,1/8/2015,388000,4,2.5,2560,5800,2,0,0,3,9,2560,0,2005,0,98038,47.3474,-122.025,3040,5800
1223039242,1/26/2015,388000,3,1.75,1760,9277,1,0,0,4,7,1760,0,1962,0,98146,47.4977,-122.358,1760,7650
3226049117,2/13/2015,387500,2,1,,6126,1,0,0,4,7,870,0,1938,0,98125,47.7024,-122.322,1620,6126
7462900015,1/8/2015,387000,3,2.25,1760,45133,2,0,0,3,7,1760,0,1984,0,98065,47.5124,-121.866,1910,51773
9274200028,2/19/2015,386950,3,2.5,1070,1089,2,0,0,3,7,900,170,2009,0,98116,47.5902,-122.387,1450,1437
2592400140,2/11/2015,386500,3,1.75,1520,7350,1,0,0,4,7,1140,380,1972,0,98034,47.7167,-122.17,1380,7350
6817800730,1/8/2015,386500,2,1.5,1280,11071,1,0,0,3,7,850,430,1984,0,98074,47.6351,-122.033,1280,10879
5649600266,2/24/2015,386000,3,1.5,1550,8000,1,0,0,3,6,1330,220,1980,0,98118,47.5536,-122.286,1150,5150
7979900145,2/5/2015,385000,3,1,,11398,1,0,0,3,8,1470,0,1950,0,98155,47.746,-122.296,1710,11407
7715600050,2/19/2015,385000,3,1.75,1560,5950,1,0,0,4,6,780,780,1944,0,98125,47.719,-122.307,1320,7830
4022900571,1/12/2015,385000,5,2,2540,11750,1,0,0,3,7,1480,1060,1962,0,98155,47.7754,-122.291,2000,12000
1630700276,1/5/2015,385000,2,1.5,1370,159865,1,0,0,3,7,1370,0,1960,0,98072,47.7592,-122.092,1370,16217
1823049179,1/21/2015,385000,4,2,2340,9716,1,0,0,3,7,2340,0,2009,0,98146,47.4842,-122.347,1180,13500
7203140420,1/28/2015,385000,3,2.5,1740,4145,2,0,0,3,7,1740,0,2010,0,98053,47.6875,-122.015,1740,4045
4024100982,2/19/2015,383610,3,2,1230,8450,1,0,0,3,7,1230,0,1989,0,98155,47.7548,-122.305,2110,8536
8029600400,2/13/2015,383150,3,2,2210,6387,1,0,0,3,8,2210,0,2003,0,98003,47.265,-122.302,2570,6497
1721059286,1/21/2015,383000,4,2.5,2640,8055,2,0,0,3,9,2640,0,2004,0,98092,47.315,-122.193,1650,8055
3010300415,2/11/2015,383000,5,2,2280,5750,1,0,0,4,8,1140,1140,1951,0,98116,47.5672,-122.39,1780,5750
6073300790,1/5/2015,383000,3,1.5,1340,7725,1,0,0,4,8,1340,0,1967,0,98056,47.5389,-122.173,1990,7725
4253400104,2/12/2015,380950,2,2,1120,1039,2,0,0,3,7,840,280,2007,0,98144,47.5788,-122.315,1130,5400
1565950670,2/25/2015,380500,3,2.5,1900,7361,2,0,0,3,8,1900,0,1994,0,98055,47.4324,-122.191,2100,7361
1442860160,1/7/2015,380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094
5104511040,2/20/2015,380000,4,2.5,2000,6921,2,0,0,3,8,2000,0,2003,0,98038,47.3559,-122.014,2430,6339
3320000810,2/24/2015,380000,5,2,1680,3240,1,0,0,3,5,840,840,1906,0,98144,47.5965,-122.311,1380,1260
1023059429,1/22/2015,380000,4,2.5,2100,5857,2,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,2090,7779
7100000250,2/11/2015,380000,3,1,,8710,1,0,0,4,7,1400,0,1948,0,98146,47.5066,-122.377,1460,8710
3343900120,1/26/2015,380000,4,1.75,2260,7200,1.5,0,0,5,7,1360,900,1924,0,98056,47.5122,-122.186,1410,7465
705700240,2/18/2015,380000,4,2.5,2320,10079,2,0,0,3,7,2320,0,1994,0,98038,47.3828,-122.026,2010,7438
3157600075,2/7/2015,380000,3,2,1440,3218,1,0,0,3,7,850,590,2008,0,98106,47.5655,-122.36,1170,5000
662440020,2/26/2015,380000,4,2.5,2420,4981,2,0,0,3,9,2420,0,2009,0,98038,47.3785,-122.023,2420,5000
6600060160,2/9/2015,380000,4,2.5,2130,4467,2,0,0,3,8,2130,0,2014,0,98146,47.5108,-122.363,1830,8160
5635100090,2/25/2015,379950,4,2.5,2612,5850,2,0,0,3,8,2612,0,2014,0,98030,47.3751,-122.189,2419,8984
3321049112,2/22/2015,379900,4,2.5,3181,5831,2,0,0,3,8,3181,0,2014,0,98003,47.2716,-122.297,2056,24393
1085622540,2/23/2015,379500,4,2.5,2560,5102,2,0,0,3,8,2560,0,2013,0,98092,47.3404,-122.181,2586,5059
1509500380,1/28/2015,379000,4,2.5,2570,10155,2,0,0,3,9,2570,0,1994,0,98030,47.3842,-122.17,2770,10155
7714000070,2/5/2015,378000,4,2.5,2790,4650,2,0,0,3,8,2790,0,2004,0,98038,47.3556,-122.026,2820,4650
3235390100,2/3/2015,377000,4,2.5,2170,11511,2,0,0,3,8,2170,0,1992,0,98031,47.3886,-122.188,1900,8961
3304040130,2/12/2015,375900,3,2,1824,7120,1,0,0,3,9,1824,0,2010,0,98001,47.3457,-122.27,2409,6264
226059078,2/27/2015,375000,2,1,1840,81892,1,0,0,3,6,1840,0,1955,0,98072,47.7694,-122.124,2550,40089
9828701565,2/9/2015,375000,3,2,2240,5200,1,0,0,3,7,1630,610,1954,0,98112,47.6191,-122.296,1470,3775
3291800780,2/3/2015,375000,4,2.5,2090,8325,1,0,0,4,7,1470,620,1983,0,98056,47.4888,-122.184,1700,8025
1081310060,1/8/2015,375000,5,2.5,2100,14858,1,0,0,5,8,2100,0,1970,0,98059,47.4721,-122.123,1980,11730
7604410030,1/21/2015,375000,4,2.75,1890,5240,1,0,0,3,7,980,910,1981,0,98106,47.5528,-122.356,1600,5240
6073300040,1/6/2015,375000,4,2.25,2020,12500,2,0,0,2,8,2020,0,1966,0,98056,47.5403,-122.175,1800,13175
3344500183,1/28/2015,375000,4,1.75,1870,12500,1,0,1,5,6,1030,840,1943,0,98056,47.511,-122.197,2060,14141
3834500170,1/16/2015,375000,3,1.75,1430,8412,1,0,0,4,7,1070,360,1928,0,98125,47.7218,-122.299,1490,8410
2916200138,2/2/2015,375000,3,2,1260,7560,2,0,0,5,6,1260,0,1943,0,98133,47.7225,-122.351,1260,7595
4046600820,2/24/2015,375000,3,1.75,2190,17550,1,0,0,3,7,2190,0,1989,0,98014,47.6984,-121.912,1700,17550
8127700845,2/19/2015,375000,2,1,710,4618,1,0,1,3,5,710,0,1925,0,98199,47.64,-122.394,1810,4988
3278606110,1/8/2015,375000,3,2.5,1580,2407,2,0,0,3,8,1580,0,2013,0,98126,47.5455,-122.368,1580,2212
263000009,1/29/2015,375000,3,2.5,1440,1102,3,0,0,3,8,1440,0,2009,0,98103,47.6995,-122.346,1440,1434
8856940060,2/27/2015,374950,4,2.75,2730,4683,2,0,0,3,7,2730,0,2005,0,98038,47.3608,-122.043,2230,4924
2473411210,1/22/2015,374950,4,1.75,1660,8160,1,0,0,3,8,1660,0,1974,0,98058,47.4483,-122.129,1800,7684
8143000490,1/12/2015,374500,3,1.5,1330,8636,1,0,0,4,7,1330,0,1968,0,98034,47.7289,-122.203,1370,7475
9144300120,1/28/2015,374500,3,1,960,9531,1,0,0,5,7,960,0,1969,0,98072,47.7619,-122.162,1670,9250
7226500100,2/19/2015,373000,8,3,2850,12714,1,0,0,3,7,2850,0,1959,0,98055,47.4859,-122.205,1480,4942
1243100191,1/22/2015,372000,3,1,2298,10140,1,0,0,3,7,2298,0,1969,0,98052,47.6909,-122.083,2580,24724
1843100070,2/10/2015,372000,4,2.75,2610,8967,2,0,0,4,8,2610,0,1990,0,98042,47.3747,-122.124,2390,7852
2133020020,1/16/2015,372000,3,2.5,1920,15260,2,0,0,3,7,1920,0,1990,0,98019,47.7317,-121.964,2370,15235
2222059052,2/27/2015,370950,3,2.5,2529,9653,2,0,0,3,7,2529,0,2012,0,98042,47.3738,-122.161,2533,6125
3303000130,1/16/2015,370000,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,98177,47.7724,-122.362,2180,8103
2475200140,2/5/2015,370000,3,2,,5036,1,0,1,4,7,1680,0,1987,0,98055,47.4734,-122.186,1680,4921
7663700772,2/18/2015,370000,4,2,2020,8100,1.5,0,0,4,7,1160,860,1946,0,98125,47.7307,-122.297,1840,8680
7278100665,2/4/2015,370000,3,1,1060,7419,1,0,2,4,6,1060,0,1906,0,98177,47.7712,-122.392,2190,5953
1853500130,2/25/2015,370000,4,2.5,2320,9264,2,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129
952006857,1/22/2015,370000,3,2.5,1070,1219,2,0,0,3,7,720,350,2004,0,98116,47.5618,-122.384,1070,1254
5649600462,2/24/2015,370000,2,2.5,1390,1821,2,0,0,3,7,1180,210,2007,0,98118,47.5537,-122.282,1350,1821
3278602760,2/3/2015,369900,2,2.5,1770,1853,3,0,0,3,8,1770,0,2007,0,98126,47.5472,-122.371,1770,1924
1137300690,2/20/2015,369900,4,2.5,2820,33750,2,0,0,4,9,2820,0,1984,0,98072,47.7387,-122.096,2510,36180
5100403818,2/20/2015,369500,3,2,1108,1128,3,0,0,3,7,1108,0,2009,0,98115,47.6961,-122.318,1285,1253
9412200730,2/24/2015,369300,3,1.5,1480,21320,1,0,0,4,7,1480,0,1967,0,98027,47.5234,-122.043,1850,17825
8062900070,2/13/2015,369000,5,1.5,2550,6300,1,0,0,4,7,1560,990,1959,0,98056,47.5014,-122.172,1380,6300
2891400410,2/27/2015,369000,3,2.25,1820,99752,1,0,0,4,7,1820,0,1969,0,98092,47.2838,-122.006,1850,117612
8691510170,2/4/2015,368750,3,2.5,2230,5717,2,0,0,3,7,2230,0,2004,0,98058,47.4388,-122.117,2230,5194
6821101837,2/3/2015,368000,2,2,930,1662,1,0,0,3,7,670,260,2002,0,98199,47.6518,-122.4,1780,2343
6371000026,1/22/2015,367500,2,2,1030,600,2,0,0,3,8,680,350,2004,0,98116,47.5788,-122.41,1120,1267
2064800600,1/9/2015,367500,3,1,1270,8792,1,0,0,5,7,1270,0,1969,0,98056,47.5351,-122.174,1780,8792
7387500195,2/27/2015,367000,4,1,1820,5500,1.5,0,0,3,6,1820,0,1947,0,98106,47.5185,-122.363,1140,5500
5469500180,2/6/2015,366400,4,2.25,2040,14383,1,0,0,4,8,1270,770,1977,0,98042,47.3849,-122.163,2030,11500
5104530430,2/9/2015,366000,3,2.5,2370,4375,2,0,0,3,8,2370,0,2006,0,98038,47.354,-121.999,2380,4606
